Timestamp;Date;Type;Detail
16:53:11.9946701;10-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
16:53:55.2995202;10-05-2026;Session Status;Stop;;
