Timestamp;Date;Type;Detail
17:14:02.9771754;10-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
17:16:46.0837997;10-05-2026;Session Status;Stop;;
