Timestamp;Date;Type;Detail
01:09:16.7230801;14-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
01:10:53.0556646;14-05-2026;Session Status;Stop;;
