Timestamp;Date;Type;Detail
17:05:14.3616531;10-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
17:05:15.4011789;10-05-2026;Session Status;Stop;;
