Timestamp;Date;Type;Detail
04:37:09.7261991;10-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
04:40:04.8753490;10-05-2026;Session Status;Stop;;
