Timestamp;Date;Type;Detail
19:30:40.7206506;11-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
19:30:45.4278329;11-05-2026;Session Status;Stop;;
