Timestamp;Date;Type;Detail
01:19:26.6166407;14-05-2026;Session Status;Start;Environment: Sala;Display Mode: Sala;Dimension: 0,0,0;Browsing Mode: Local;;
01:19:56.6521146;14-05-2026;Session Status;Stop;;
