Timestamp;Date;Type;Detail
21:48:10.0893985;22-06-2026;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;;
21:50:45.5288110;22-06-2026;Session Status;Stop;;
