Timestamp;Date;Type;Detail
21:44:57.1172477;22-06-2026;Session Status;Start;Environment: Museum;Display Mode: Museum;Browsing Mode: Online;;
21:45:28.1228502;22-06-2026;Session Status;Stop;;
